data,NORDESTE_nivel,NORTE_nivel,SUDESTE_nivel,SUL_nivel,NORDESTE_ena,NORTE_ena,SUDESTE_ena,SUL_ena,NORDESTE_chuva,NORTE_chuva,SUDESTE_chuva,SUL_chuva,NORDESTE_temperatura,NORTE_temperatura,SUDESTE_temperatura,SUL_temperatura,NORDESTE_carga,NORTE_carga,SUDESTE_carga,SUL_carga,NORDESTE_nivel_slope_7d,NORTE_nivel_slope_7d,SUDESTE_nivel_slope_7d,SUL_nivel_slope_7d,NORDESTE_nivel_slope_15d,NORTE_nivel_slope_15d,SUDESTE_nivel_slope_15d,SUL_nivel_slope_15d,NORDESTE_nivel_slope_30d,NORTE_nivel_slope_30d,SUDESTE_nivel_slope_30d,SUL_nivel_slope_30d,NORDESTE_ena_slope_7d,NORTE_ena_slope_7d,SUDESTE_ena_slope_7d,SUL_ena_slope_7d,NORDESTE_ena_slope_15d,NORTE_ena_slope_15d,SUDESTE_ena_slope_15d,SUL_ena_slope_15d,NORDESTE_ena_slope_30d,NORTE_ena_slope_30d,SUDESTE_ena_slope_30d,SUL_ena_slope_30d,NORDESTE_chuva_acc_15d,NORTE_chuva_acc_15d,SUDESTE_chuva_acc_15d,SUL_chuva_acc_15d,NORDESTE_delta_nivel_30d,NORTE_delta_nivel_30d,SUDESTE_delta_nivel_30d,SUL_delta_nivel_30d,NORDESTE_delta_ena_30d,NORTE_delta_ena_30d,SUDESTE_delta_ena_30d,SUL_delta_ena_30d,NORDESTE_delta_carga_30d,NORTE_delta_carga_30d,SUDESTE_delta_carga_30d,SUL_delta_carga_30d,bandeira,bandeira_code,mes_sin,mes_cos,bandeira_prox_mes
2016-09-25,15.18,41.21,20.58,86.08,1135.0,1030.0,15562.0,4985.0,0.2,0.0,9.2,2.0,26.477083333333336,28.05,16.908333333333335,14.11875,9095.343625,5082.13404167,28841.632625,8065.49045833,-0.14249999999999993,-0.28428571428571453,-0.09357142857142872,-0.8367857142857145,-0.14499999999999988,-0.2591428571428571,-0.09996428571428573,-0.5552857142857147,-0.15046051167964405,-0.23118798665183538,-0.09689877641824247,-0.08078086763070091,9.25,-0.5357142857142857,-217.10714285714283,-500.5,0.225,-8.785714285714285,-365.08928571428567,-305.57857142857137,-6.649610678531702,-3.9931034482758614,-304.6647385984426,-343.72703003337034,58.599999999999994,124.8,21.39999999999999,69.20000000000003,-4.469999999999999,-7.019999999999996,-2.8400000000000034,-4.439999999999998,-289.0,-51.0,-11727.0,-11136.0,-687.3157083300011,-467.63520832999984,-6617.103625000003,-2909.9466249999996,Verde,0,-1.0,-1.8369701987210297e-16,Verde
2016-09-26,15.04,40.9,20.47,85.05,1049.0,1113.0,15398.0,4729.0,0.2,29.0,18.0,0.0,26.325,27.63611111111111,15.960416666666667,14.579166666666666,10276.45733333,5484.32133333,34195.530875,10588.432125,-0.14214285714285735,-0.2807142857142859,-0.09357142857142886,-0.8435714285714286,-0.14353571428571424,-0.2640714285714286,-0.0978928571428572,-0.5961428571428575,-0.1498131256952169,-0.2340734149054505,-0.09727030033370408,-0.12107897664071206,3.0,18.642857142857142,-221.32142857142856,-480.5,-0.06785714285714285,-4.839285714285715,-324.3428571428571,-297.25714285714287,-5.89321468298109,-3.3325917686318127,-295.9597330367074,-352.1454949944382,32.599999999999994,143.4,39.39999999999999,69.00000000000003,-4.490000000000002,-7.109999999999999,-2.870000000000001,-5.560000000000002,-360.0,55.0,-10055.0,-9899.0,1072.1568749999988,225.62712499999998,1532.0733333299977,1029.5381666699996,Verde,0,-1.0,-1.8369701987210297e-16,Verde
2016-09-27,14.92,40.61,20.4,83.75,987.0,1220.0,15270.0,4512.0,0.0,17.2,0.0,0.0,26.72083333333333,27.825000000000003,16.860416666666666,15.570833333333333,10527.67295833,5621.511,35294.50070833,11032.54679167,-0.14178571428571443,-0.27285714285714285,-0.09142857142857201,-0.8785714285714278,-0.14235714285714282,-0.26921428571428585,-0.09582142857142864,-0.6471785714285715,-0.14876974416017794,-0.23711457174638487,-0.09736818687430476,-0.16535928809788664,-13.892857142857142,43.714285714285715,-205.89285714285714,-398.46428571428567,-1.7464285714285714,1.725,-285.6928571428572,-298.8285714285714,-5.831813125695216,-1.9027808676307008,-294.24805339265845,-365.51123470522793,31.999999999999996,156.60000000000002,39.39999999999999,66.40000000000002,-4.49,-7.189999999999998,-2.860000000000003,-7.140000000000001,-356.0,147.0,-8640.0,-8963.0,2123.523000000001,581.6904583300002,5873.314166660002,2827.1985833399995,Verde,0,-1.0,-1.8369701987210297e-16,Verde
2016-09-28,14.79,40.39,20.32,82.48,1063.0,1297.0,15205.0,4307.0,0.0,0.0,0.0,0.0,27.289583333333336,28.53611111111111,18.5375,17.431578947368422,10320.56758333,5686.477625,35941.445375,11210.33825,-0.1396428571428574,-0.271785714285714,-0.08928571428571466,-0.9385714285714275,-0.1405,-0.2715,-0.0939285714285715,-0.7064285714285712,-0.14760177975528363,-0.24003114571746378,-0.09739933259176863,-0.21582869855394896,-24.607142857142854,64.07142857142857,-182.2142857142857,-308.6428571428571,-2.2071428571428573,9.960714285714285,-251.025,-299.89642857142854,-5.776863181312569,-0.034705228031145716,-294.3666295884316,-379.1150166852057,31.599999999999998,151.2,39.39999999999999,22.00000000000003,-4.470000000000002,-7.170000000000002,-2.84,-8.239999999999995,-185.0,223.0,-7943.0,-8747.0,732.368375,63.52054167000006,-140.9924583299944,528.1995833300007,Verde,0,-1.0,-1.8369701987210297e-16,Verde
2016-09-29,14.67,40.03,20.24,81.26,1211.0,1363.0,14979.0,4088.0,0.2,36.2,0.0,0.2,27.072916666666668,27.741666666666667,20.185416666666665,17.072916666666668,10314.94216667,5477.9145,36522.46083333,11082.93791667,-0.13321428571428584,-0.27857142857142797,-0.08642857142857174,-1.0221428571428552,-0.13885714285714282,-0.2760714285714285,-0.09207142857142867,-0.7669642857142853,-0.14646051167964405,-0.24359733036707454,-0.09737263626251388,-0.27333036707452724,-10.464285714285714,77.14285714285714,-160.92857142857142,-253.17857142857142,0.05357142857142857,18.924999999999997,-223.9607142857143,-298.99999999999994,-5.139933259176863,2.332369299221357,-293.0091212458287,-389.1777530589543,9.4,176.8,39.39999999999999,22.00000000000003,-4.409999999999998,-7.310000000000002,-2.8200000000000003,-9.049999999999997,29.0,264.0,-8082.0,-9120.0,410.1948333399996,-252.28816667000046,-590.6474166699991,130.05245834000016,Verde,0,-1.0,-1.8369701987210297e-16,Verde
2016-09-30,14.55,39.77,20.17,79.91,1284.0,1389.0,14787.0,3960.0,0.8,24.0,0.0,0.0,27.379166666666663,26.719444444444445,19.13958333333333,14.311458333333334,10432.356321505,5452.53414867,36779.930010985,10662.762886245,-0.12678571428571425,-0.28142857142857075,-0.0821428571428569,-1.1410714285714276,-0.1378928571428571,-0.2789285714285713,-0.09010714285714287,-0.8350714285714282,-0.1453726362625139,-0.24710567296996666,-0.09716351501668517,-0.3358598442714127,16.535714285714285,76.0,-156.42857142857142,-220.67857142857142,4.510714285714285,26.59285714285714,-204.3321428571428,-298.86785714285713,-4.134593993325917,4.777308120133481,-293.6943270300334,-395.3325917686318,8.4,183.2,39.39999999999999,22.00000000000003,-4.349999999999998,-7.349999999999994,-2.799999999999997,-10.350000000000009,115.0,286.0,-7636.0,-9346.0,361.48872947999917,-232.37870551500055,127.1666199350002,-10.457328849999612,Verde,0,-1.0,-1.8369701987210297e-16,Verde
2016-10-01,14.43,39.56,20.09,78.97,1225.0,1411.0,14612.0,3835.0,4.0,0.0,0.0,1.2,27.13125,27.62222222222222,17.041666666666668,14.825,9996.32654167,5103.083,32473.94316667,9442.4835,-0.12428571428571417,-0.27821428571428514,-0.07964285714285678,-1.2178571428571425,-0.13639285714285718,-0.27867857142857133,-0.08871428571428573,-0.9044285714285709,-0.14415795328142383,-0.2502157953281423,-0.0969143492769744,-0.40115906562847614,34.42857142857142,65.64285714285714,-155.82142857142856,-193.28571428571428,6.05,32.8,-191.68571428571425,-301.25714285714287,-3.271412680756396,7.133481646273636,-295.12480533926583,-400.2182424916573,12.4,176.2,39.39999999999999,23.200000000000028,-4.32,-7.339999999999996,-2.780000000000001,-11.099999999999994,14.0,323.0,-7374.0,-9169.0,7.967708340000172,-709.5390000000007,-3414.0084166600027,-1257.7658333300005,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-02,14.31,39.36,20.03,78.87,1186.0,1348.0,14637.0,3770.0,0.2,0.0,0.0,2.0,27.1125,28.18055555555556,17.65625,15.654166666666669,8809.05766667,4919.315125,28445.90845833,8039.40891667,-0.1217857142857141,-0.26214285714285673,-0.07464285714285675,-1.0953571428571423,-0.13439285714285712,-0.2762499999999999,-0.08696428571428574,-0.947428571428571,-0.14289877641824247,-0.25259176863181315,-0.09636707452725247,-0.46395773081201336,39.57142857142857,42.107142857142854,-143.4642857142857,-163.5,6.478571428571429,36.07499999999999,-181.15714285714284,-304.64642857142854,-2.0867630700778643,9.00155728587319,-295.07853170189094,-407.8849833147941,5.8,165.2,39.39999999999999,25.200000000000028,-4.279999999999999,-7.359999999999999,-2.759999999999998,-10.939999999999998,-109.0,251.0,-7064.0,-8300.0,-1119.2192916599997,-690.7642500000002,-7536.69208334,-2648.020791660001,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-03,14.16,39.11,19.98,77.89,1218.0,1285.0,14735.0,3745.0,0.2,1.6,11.6,7.2,27.164583333333336,28.8,17.064583333333335,15.926041666666668,10025.70354167,5550.810375,34297.81408333,10612.77745833,-0.12428571428571417,-0.2510714285714286,-0.07107142857142826,-0.9675,-0.1329642857142857,-0.27253571428571416,-0.08417857142857144,-0.9719999999999996,-0.14187541713014465,-0.25468520578420467,-0.09546607341490543,-0.5265561735261401,34.035714285714285,12.321428571428571,-111.0,-129.57142857142856,7.985714285714285,36.76428571428571,-167.08214285714286,-294.17857142857133,-0.5161290322580645,10.254949944382647,-294.0431590656285,-416.1303670745272,5.8,140.0,46.99999999999999,13.400000000000029,-4.260000000000002,-7.410000000000004,-2.7300000000000004,-12.159999999999997,-96.0,202.0,-6562.0,-7729.0,734.8532916700005,350.06408333000036,1499.5896250000005,1294.5589999999993,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-04,14.03,38.8,19.93,76.9,1256.0,1234.0,15000.0,3758.0,0.0,12.8,32.4,17.6,27.39583333333333,28.292857142857144,16.833333333333332,16.669791666666665,10555.03970833,5631.337,34761.70125,11001.791875,-0.1264285714285714,-0.25071428571428633,-0.0653571428571428,-0.8757142857142856,-0.13157142857142862,-0.2695714285714285,-0.08075,-0.9792142857142853,-0.1408298109010011,-0.256516129032258,-0.09408676307007786,-0.585234705228031,17.678571428571427,-13.785714285714285,-44.75,-90.10714285714285,10.99642857142857,34.72857142857142,-144.30714285714285,-256.6607142857143,1.0389321468298107,10.896329254727473,-287.9439377085651,-414.0391546162403,5.8,150.6,77.39999999999999,30.60000000000003,-4.24,-7.57,-2.719999999999999,-13.86,-14.0,179.0,-6360.0,-8704.0,2004.1954583299994,651.26545833,5776.741458329998,3017.179916670001,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-05,13.94,38.44,19.88,76.02,1356.0,1188.0,15588.0,4014.0,0.0,0.2,0.6000000000000001,0.2,27.14583333333333,29.08450704225352,17.572916666666668,15.96875,10766.00191667,5633.23375,34709.822375,11042.75945833,-0.1250000000000001,-0.2557142857142866,-0.0596428571428572,-0.8150000000000002,-0.12982142857142862,-0.26814285714285707,-0.07710714285714292,-0.9776428571428567,-0.13965072302558398,-0.25895661846496104,-0.09257842046718576,-0.6396996662958843,13.285714285714285,-34.32142857142857,84.85714285714285,-25.57142857142857,14.610714285714286,30.382142857142856,-103.84642857142856,-202.8035714285714,2.610901001112347,11.106117908787539,-273.9385984427141,-396.20978865406005,5.8,143.4,72.39999999999999,30.80000000000003,-4.160000000000002,-7.690000000000005,-2.66,-15.280000000000001,178.0,141.0,-5958.0,-9929.0,1082.582958340001,258.6507916700002,-87.3555833299979,692.8033333299991,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-06,13.85,38.0,19.83,75.32,1432.0,1139.0,16387.0,4801.0,0.0,58.8,13.0,115.6,26.94375,27.82608695652174,18.254166666666663,14.566666666666668,10862.1125,5599.76433333,34163.99383333,10705.97474167,-0.12000000000000016,-0.28964285714285787,-0.05500000000000047,-0.7728571428571434,-0.12710714285714292,-0.2738571428571428,-0.0734285714285715,-0.9665714285714284,-0.13823581757508344,-0.26253837597330365,-0.0908298109010011,-0.685606229143493,27.71428571428571,-46.785714285714285,254.10714285714283,102.46428571428571,18.025,23.142857142857142,-46.625,-132.3892857142857,4.256062291434928,10.88186874304783,-251.2723025583982,-347.0231368186874,5.8,202.0,85.19999999999999,146.40000000000003,-4.1,-7.880000000000003,-2.620000000000001,-16.89,303.0,100.0,-5283.0,-12312.0,1003.9665416699991,153.25029166000058,-1898.6891249999971,195.63428333999946,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-07,13.75,37.48,19.79,74.68,1296.0,1112.0,16886.0,5716.0,0.0,6.4,0.2,8.0,26.90416666666667,28.149253731343283,17.65625,15.609375,10761.422625,5576.369375,34142.4695,10621.86820833,-0.11357142857142861,-0.343928571428572,-0.05000000000000033,-0.78,-0.12353571428571428,-0.28453571428571434,-0.0693571428571429,-0.948928571428571,-0.13681423804226914,-0.2674860956618465,-0.08879421579532819,-0.7228164627363738,30.107142857142854,-50.42857142857142,399.10714285714283,284.7857142857143,18.549999999999997,14.128571428571432,18.760714285714283,-52.65357142857141,5.206229143492769,10.16996662958843,-223.69121245828697,-287.44137931034487,5.8,190.20000000000002,85.39999999999999,154.20000000000005,-4.030000000000001,-8.18,-2.5700000000000003,-18.299999999999997,121.0,112.0,-4689.0,-11254.0,1744.8903333299986,449.80991667000035,1831.707541669999,1941.6791666599984,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-08,13.63,37.13,19.74,74.05,1163.0,1105.0,17127.0,5706.0,0.0,17.6,0.0,0.0,26.823913043478264,28.24714285714285,20.339583333333334,17.570833333333333,10056.03141667,5385.50954167,31870.41779167,9304.43170833,-0.10857142857142854,-0.3839285714285712,-0.04821428571428614,-0.8021428571428579,-0.12053571428571426,-0.2955357142857143,-0.0653214285714286,-0.9270357142857144,-0.13533926585094547,-0.2725005561735261,-0.08648943270300335,-0.7534660734149056,9.392857142857142,-41.785714285714285,469.96428571428567,385.46428571428567,16.77857142857143,3.9357142857142877,79.425,11.450000000000006,5.45139043381535,9.349276974416018,-191.0965517241379,-236.93748609566177,5.8,204.0,85.39999999999999,154.0,-4.01,-8.32,-2.5400000000000027,-19.290000000000006,-42.0,107.0,-4647.0,-9231.0,117.46566667000116,-124.03325000000041,-3421.821750000003,-935.6307916700007,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-09,13.51,36.86,19.7,73.67,1110.0,1090.0,17085.0,5281.0,0.0,0.2,0.0,0.2,28.02916666666667,27.81044776119403,20.60625,15.628125,9176.89333333,5094.62270833,29059.117875,8060.08670833,-0.10499999999999991,-0.39464285714285674,-0.04678571428571449,-0.7035714285714286,-0.11878571428571423,-0.3051428571428572,-0.061500000000000006,-0.8917142857142855,-0.13375083426028916,-0.27714126807563955,-0.0840022246941046,-0.7763982202447164,-20.357142857142858,-32.82142857142857,450.07142857142856,364.5,13.935714285714285,-6.289285714285714,129.35357142857143,54.33571428571428,5.159510567296996,8.41179087875417,-156.59488320355948,-199.83381535038927,5.8,204.0,84.99999999999999,154.20000000000002,-4.000000000000002,-8.36,-2.4800000000000004,-19.89999999999999,-64.0,88.0,-4705.0,-7515.0,-825.4011250000003,-414.47683333999976,-6378.5732916700035,-2365.6201249999995,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-10,13.39,36.61,19.65,72.87,1200.0,1093.0,16922.0,5103.0,0.0,2.0,0.0,0.0,28.120833333333334,28.48805970149254,18.729166666666668,15.9625,10263.64666667,5606.73945833,34637.02729167,10618.402125,-0.10714285714285694,-0.3785714285714281,-0.046071428571428666,-0.6449999999999996,-0.11732142857142851,-0.3112142857142858,-0.05778571428571434,-0.8423214285714284,-0.1321913236929922,-0.28112347052280307,-0.08135483870967748,-0.7947408231368185,-33.17857142857142,-23.32142857142857,339.2857142857143,266.9285714285714,12.182142857142857,-14.97857142857143,163.96785714285713,84.31428571428569,5.373303670745273,7.654505005561737,-123.3755283648498,-172.28654060066742,5.6,206.0,75.79999999999998,152.20000000000002,-3.969999999999999,-8.399999999999999,-2.4400000000000013,-20.83,41.0,62.0,-4531.0,-5989.0,867.932833339999,283.1347916599998,1780.681749999996,1496.7984166700007,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-11,13.26,36.38,19.6,71.97,1252.0,1089.0,17046.0,4829.0,0.0,11.6,0.8,1.2000000000000002,28.116666666666664,28.48985507246377,18.775,16.972916666666666,10362.612,5673.635625,35870.88270833,10978.29129167,-0.11428571428571419,-0.3421428571428566,-0.046071428571428284,-0.644999999999999,-0.11671428571428567,-0.31546428571428575,-0.05514285714285717,-0.7976785714285715,-0.13053170189098995,-0.284369299221357,-0.07856507230255845,-0.8085183537263626,-34.357142857142854,-14.678571428571427,201.53571428571428,93.35714285714285,9.039285714285713,-21.621428571428567,192.1392857142857,99.70714285714286,6.069855394883203,7.0783092324805335,-90.71946607341488,-151.4422691879866,5.4,188.6,58.599999999999994,153.4,-3.9799999999999986,-8.409999999999997,-2.3999999999999986,-21.89,69.0,24.0,-3917.0,-5161.0,1752.3170416699995,594.4729583299995,5902.295541659998,2868.1597916700002,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-12,13.13,36.16,19.56,71.7,1366.0,1097.0,17540.0,5049.0,2.6,28.0,0.0,2.8000000000000003,27.25526315789474,28.013043478260872,20.320833333333333,18.660416666666663,9237.72204167,5147.01854167,31708.78825,8912.32883333,-0.12071428571428561,-0.2942857142857143,-0.0457142857142855,-0.6235714285714278,-0.11642857142857137,-0.317357142857143,-0.05239285714285722,-0.7502142857142856,-0.12918131256952164,-0.28694771968854277,-0.07586206896551727,-0.8165050055617351,-8.892857142857142,-6.571428571428571,127.64285714285714,-58.32142857142857,6.25,-24.92142857142857,223.11785714285708,114.04285714285714,7.395328142380422,6.570634037819799,-57.66451612903225,-132.496106785317,8.0,199.39999999999998,58.599999999999994,156.20000000000002,-3.929999999999998,-8.39,-2.3100000000000023,-21.840000000000003,194.0,28.0,-2766.0,-4127.0,-513.84341666,-503.82566666,-4899.853749999998,-1933.849624999999,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-13,12.98,35.91,19.52,71.47,1378.0,1076.0,18303.0,7553.0,5.6,2.0,20.0,94.6,26.516666666666666,27.812857142857144,20.73958333333333,19.35,10374.74204167,5596.86516667,36872.78191667,10649.64445833,-0.12714285714285709,-0.25464285714285745,-0.045357142857142714,-0.5725000000000006,-0.11721428571428569,-0.3158928571428574,-0.04992857142857149,-0.70175,-0.12794660734149052,-0.28878531701890997,-0.07321690767519472,-0.8190166852057841,28.357142857142854,-4.464285714285714,179.92857142857142,133.75,4.578571428571428,-26.107142857142854,263.20714285714286,183.2035714285714,8.387764182424917,5.983982202447163,-23.36662958843159,-98.22091212458288,13.6,201.39999999999998,78.6,250.8,-3.9499999999999993,-8.440000000000005,-2.2300000000000004,-21.67,253.0,-3.0,-1291.0,-1237.0,340.56945834,-149.51116666000053,-1237.107916660003,-369.8071666699998,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-14,12.83,35.66,19.49,70.93,1356.0,1087.0,19231.0,8615.0,2.8,0.0,4.8,0.2,26.886666666666667,29.197142857142858,20.83333333333333,19.43645833333333,10458.611375,5712.55358333,37481.32791667,10811.14670833,-0.13285714285714287,-0.24142857142857235,-0.04285714285714283,-0.5332142857142849,-0.11871428571428569,-0.314964285714286,-0.047642857142857264,-0.6623214285714283,-0.1270945494994438,-0.29027363737486095,-0.07053170189099002,-0.8175083426028921,45.75,-2.7857142857142856,334.5,472.0357142857143,5.460714285714285,-24.34285714285714,308.97499999999997,261.0642857142857,8.836040044493881,5.435150166852058,13.237597330367073,-58.61268075639599,16.2,165.2,83.39999999999999,250.8,-3.9300000000000015,-8.430000000000007,-2.150000000000002,-21.89999999999999,273.0,13.0,254.0,125.0,329.9429583300007,-102.9712499999996,-874.8706249999959,193.3843333299992,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-15,12.73,35.34,19.44,70.46,1313.0,1029.0,20295.0,8004.0,1.4,0.0,0.6000000000000001,5.4,26.813888888888886,29.378873239436626,21.62291666666667,19.86458333333333,9820.16241667,5497.72379167,34666.29575,9478.63020833,-0.1335714285714285,-0.24749999999999997,-0.042142857142857,-0.5003571428571435,-0.11957142857142852,-0.3138571428571429,-0.045928571428571444,-0.6363214285714285,-0.12638042269187982,-0.2915928809788654,-0.06797107897664073,-0.8129432703003336,37.39285714285714,-7.428571428571428,553.75,639.8928571428571,6.835714285714285,-22.299999999999997,360.6714285714285,303.825,9.085428253615127,4.285650723025584,52.510567296996655,-26.20889877641825,16.8,141.2,84.0,256.20000000000005,-3.849999999999998,-8.529999999999994,-2.09,-21.840000000000003,201.0,-13.0,1910.0,-21.0,-402.80441665999933,-176.52233333000004,-2610.899166670002,-1307.8470833400006,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-16,12.59,34.98,19.4,70.51,1250.0,1019.0,21297.0,7529.0,2.2,18.6,6.8,23.6,26.4,29.71176470588236,23.48125,22.370833333333334,9130.30917391,5246.24,31463.15973913,8374.68917391,-0.13428571428571434,-0.26678571428571446,-0.04071428571428573,-0.38821428571428584,-0.12085714285714284,-0.3119285714285714,-0.04489285714285718,-0.6021785714285715,-0.12575305895439373,-0.29295661846496107,-0.06556618464961071,-0.8036484983314791,9.357142857142856,-12.571428571428571,761.2142857142857,614.0714285714286,4.8464285714285715,-18.59285714285714,412.7464285714285,316.69642857142856,8.638932146829806,2.891212458286985,93.66718576195773,-0.21890989988876527,15.0,159.8,90.8,278.6,-3.8599999999999994,-8.670000000000002,-2.0100000000000016,-21.019999999999996,167.0,4.0,3453.0,-9.0,-1198.0603677599993,-289.58104167000056,-5004.219760870004,-2453.17045109,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-17,12.46,34.52,19.34,70.35,1292.0,977.0,21595.0,10832.0,2.8,8.4,6.4,179.8,26.53472222222222,29.508823529411764,23.99791666666667,21.726041666666664,10236.697,5782.66958333,38807.50291667,11245.36,-0.13321428571428565,-0.3039285714285711,-0.04214285714285726,-0.29464285714285765,-0.12224999999999994,-0.3108571428571427,-0.04460714285714284,-0.5446785714285716,-0.1251434927697441,-0.29522358175750835,-0.06334371523915466,-0.7898954393770854,-6.321428571428571,-19.25,826.8928571428571,836.4285714285713,2.7035714285714283,-16.335714285714285,449.1107142857142,397.09285714285704,8.478754171301448,1.2378197997775318,131.76173526140155,44.04338153503893,17.6,168.2,97.19999999999999,456.40000000000003,-3.8599999999999994,-8.869999999999997,-1.9699999999999989,-20.620000000000005,196.0,-40.0,4251.0,3735.0,468.94870833000095,546.9517500000002,4862.4177500000005,1862.0147916700007,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-18,12.33,34.11,19.27,71.63,1328.0,930.0,21597.0,20838.0,3.0,0.2,11.0,51.6,26.37777777777778,29.064615384615387,24.308333333333334,20.12659574468085,10647.59225,5761.34058333,40587.44375,11468.117125,-0.13142857142857148,-0.3432142857142849,-0.04714285714285702,-0.10250000000000117,-0.1245714285714285,-0.30989285714285697,-0.04503571428571423,-0.4527500000000001,-0.1246206896551724,-0.2978442714126808,-0.06124805339265854,-0.7587786429365959,-14.0,-27.392857142857142,743.6071428571428,1887.1071428571427,1.9964285714285712,-15.728571428571422,463.47499999999997,701.7035714285714,8.60845383759733,-0.6596218020022252,165.90878754171302,151.82625139043378,20.400000000000002,166.8,96.6,500.80000000000007,-3.8499999999999996,-9.04,-1.9600000000000009,-19.33,211.0,-93.0,4553.0,13650.0,1711.131458329999,739.41483333,9533.253999999997,3367.6017916700002,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-19,12.21,33.65,19.21,74.01,1415.0,880.0,21447.0,29164.0,1.0,0.0,0.0,82.8,26.356521739130432,29.72941176470588,26.0,21.0375,10728.46395833,5751.17470833,41263.96558333,11648.372875,-0.12785714285714278,-0.38214285714285673,-0.05249999999999983,0.31821428571428556,-0.1270714285714285,-0.3114285714285714,-0.04585714285714275,-0.30724999999999986,-0.12412458286985541,-0.30120355951056726,-0.05928809788654062,-0.70480978865406,1.2142857142857142,-34.07142857142857,552.2857142857142,3289.535714285714,4.157142857142857,-16.560714285714283,457.15357142857135,1153.7892857142858,9.426251390433814,-2.9624026696329255,195.5726362625139,310.7345939933259,21.400000000000002,154.0,64.19999999999999,566.0,-3.8299999999999983,-9.240000000000002,-1.9299999999999997,-16.789999999999992,266.0,-125.0,4619.0,21471.0,606.4275416599994,174.4969999999994,4534.399958329996,1585.8853333299994,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
2016-10-20,12.08,33.03,19.16,77.11,1526.0,902.0,21128.0,35729.0,1.6,0.0,9.2,27.2,26.905555555555555,30.044117647058822,24.960416666666664,21.279166666666665,10835.7215,5826.68725,40909.54141667,11598.71454167,-0.12678571428571425,-0.43357142857142833,-0.05642857142857124,0.9557142857142853,-0.1288928571428571,-0.3203571428571428,-0.046785714285714174,-0.0990714285714286,-0.12386651835372633,-0.30617575083426024,-0.057481646273637374,-0.6279221357063401,28.285714285714285,-33.64285714285714,296.25,4891.821428571428,11.382142857142856,-16.892857142857142,436.6321428571428,1686.5785714285712,10.47630700778643,-5.150389321468297,220.26807563959954,501.45139043381533,23.0,153.8,72.8,593.0000000000001,-3.8000000000000007,-9.61,-1.879999999999999,-13.030000000000001,430.0,-91.0,4424.0,28180.0,306.5254583299993,245.3711666700001,4370.570958340002,1711.3210416700003,Verde,0,-0.8660254037844386,0.5000000000000001,Verde
