regiao,data,nivel
BELO MONTE,2016-01-01,4.55
BELO MONTE,2016-01-02,4.55
BELO MONTE,2016-01-03,4.55
BELO MONTE,2016-01-04,4.55
BELO MONTE,2016-01-05,4.55
BELO MONTE,2016-01-06,4.55
BELO MONTE,2016-01-07,4.55
BELO MONTE,2016-01-08,4.55
BELO MONTE,2016-01-09,4.55
BELO MONTE,2016-01-10,4.55
BELO MONTE,2016-01-11,4.55
BELO MONTE,2016-01-12,4.55
BELO MONTE,2016-01-13,4.55
BELO MONTE,2016-01-14,4.55
BELO MONTE,2016-01-15,4.55
BELO MONTE,2016-01-16,4.55
BELO MONTE,2016-01-17,4.55
BELO MONTE,2016-01-18,4.55
BELO MONTE,2016-01-19,4.55
BELO MONTE,2016-01-20,4.55
BELO MONTE,2016-01-21,4.55
BELO MONTE,2016-01-22,4.55
BELO MONTE,2016-01-23,4.55
BELO MONTE,2016-01-24,4.55
BELO MONTE,2016-01-25,4.55
BELO MONTE,2016-01-26,4.55
BELO MONTE,2016-01-27,4.55
BELO MONTE,2016-01-28,4.55
BELO MONTE,2016-01-29,4.55
BELO MONTE,2016-01-30,4.55
BELO MONTE,2016-01-31,9.09
BELO MONTE,2016-02-01,9.09
BELO MONTE,2016-02-02,9.09
BELO MONTE,2016-02-03,9.09
BELO MONTE,2016-02-04,13.64
BELO MONTE,2016-02-05,13.64
BELO MONTE,2016-02-06,13.64
BELO MONTE,2016-02-07,13.64
BELO MONTE,2016-02-08,13.64
BELO MONTE,2016-02-09,13.64
BELO MONTE,2016-02-10,13.64
BELO MONTE,2016-02-11,13.64
BELO MONTE,2016-02-12,9.09
BELO MONTE,2016-02-13,9.09
BELO MONTE,2016-02-14,9.09
BELO MONTE,2016-02-15,9.09
BELO MONTE,2016-02-16,9.09
BELO MONTE,2016-02-17,9.09
BELO MONTE,2016-02-18,9.09
BELO MONTE,2016-02-19,13.64
BELO MONTE,2016-02-20,13.64
BELO MONTE,2016-02-21,13.64
BELO MONTE,2016-02-22,13.64
BELO MONTE,2016-02-23,13.64
BELO MONTE,2016-02-24,13.64
BELO MONTE,2016-02-25,13.64
BELO MONTE,2016-02-26,13.64
BELO MONTE,2016-02-27,13.64
BELO MONTE,2016-02-28,13.64
BELO MONTE,2016-02-29,13.64
BELO MONTE,2016-03-01,13.64
BELO MONTE,2016-03-02,18.18
BELO MONTE,2016-03-03,18.18
BELO MONTE,2016-03-04,18.18
BELO MONTE,2016-03-05,18.18
BELO MONTE,2016-03-06,18.18
BELO MONTE,2016-03-07,22.73
BELO MONTE,2016-03-08,22.73
BELO MONTE,2016-03-09,22.73
BELO MONTE,2016-03-10,22.73
BELO MONTE,2016-03-11,22.73
BELO MONTE,2016-03-12,22.73
BELO MONTE,2016-03-13,22.73
BELO MONTE,2016-03-14,22.73
BELO MONTE,2016-03-15,22.73
BELO MONTE,2016-03-16,27.27
BELO MONTE,2016-03-17,27.27
BELO MONTE,2016-03-18,27.27
BELO MONTE,2016-03-19,27.27
BELO MONTE,2016-03-20,27.27
BELO MONTE,2016-03-21,27.27
BELO MONTE,2016-03-22,27.27
BELO MONTE,2016-03-23,27.27
BELO MONTE,2016-03-24,27.27
BELO MONTE,2016-03-25,27.27
BELO MONTE,2016-03-26,27.27
BELO MONTE,2016-03-27,27.27
BELO MONTE,2016-03-28,27.27
BELO MONTE,2016-03-29,31.82
BELO MONTE,2016-03-30,31.82
BELO MONTE,2016-03-31,31.82
BELO MONTE,2016-04-01,31.82
BELO MONTE,2016-04-02,31.82
BELO MONTE,2016-04-03,36.36
BELO MONTE,2016-04-04,36.36
BELO MONTE,2016-04-05,36.36
BELO MONTE,2016-04-06,40.91
BELO MONTE,2016-04-07,40.91
BELO MONTE,2016-04-08,45.45
BELO MONTE,2016-04-09,45.45
BELO MONTE,2016-04-10,50.0
BELO MONTE,2016-04-11,50.0
BELO MONTE,2016-04-12,54.55
BELO MONTE,2016-04-13,54.55
BELO MONTE,2016-04-14,59.09
BELO MONTE,2016-04-15,59.09
BELO MONTE,2016-04-16,63.64
BELO MONTE,2016-04-17,68.18
BELO MONTE,2016-04-18,68.18
BELO MONTE,2016-04-19,68.18
BELO MONTE,2016-04-20,72.73
BELO MONTE,2016-04-21,72.73
BELO MONTE,2016-04-22,72.73
BELO MONTE,2016-04-23,72.73
BELO MONTE,2016-04-24,72.73
BELO MONTE,2016-04-25,72.73
BELO MONTE,2016-04-26,72.73
BELO MONTE,2016-04-27,72.73
BELO MONTE,2016-04-28,72.73
BELO MONTE,2016-04-29,72.73
BELO MONTE,2016-04-30,72.73
BELO MONTE,2016-05-01,72.73
BELO MONTE,2016-05-02,72.73
BELO MONTE,2016-05-03,77.27
BELO MONTE,2016-05-04,77.27
BELO MONTE,2016-05-05,81.82
BELO MONTE,2016-05-06,81.82
BELO MONTE,2016-05-07,81.82
BELO MONTE,2016-05-08,86.36
BELO MONTE,2016-05-09,86.36
BELO MONTE,2016-05-10,86.36
BELO MONTE,2016-05-11,90.91
BELO MONTE,2016-05-12,90.91
BELO MONTE,2016-05-13,90.91
BELO MONTE,2016-05-14,90.91
BELO MONTE,2016-05-15,90.91
BELO MONTE,2016-05-16,90.91
BELO MONTE,2016-05-17,90.91
BELO MONTE,2016-05-18,95.45
BELO MONTE,2016-05-19,95.45
BELO MONTE,2016-05-20,95.45
BELO MONTE,2016-05-21,95.45
BELO MONTE,2016-05-22,95.45
BELO MONTE,2016-05-23,95.45
BELO MONTE,2016-05-24,95.45
BELO MONTE,2016-05-25,95.45
BELO MONTE,2016-05-26,95.45
BELO MONTE,2016-05-27,90.91
BELO MONTE,2016-05-28,90.91
BELO MONTE,2016-05-29,90.91
BELO MONTE,2016-05-30,90.91
BELO MONTE,2016-05-31,90.91
BELO MONTE,2016-06-01,90.91
BELO MONTE,2016-06-02,90.91
BELO MONTE,2016-06-03,90.91
BELO MONTE,2016-06-04,90.91
BELO MONTE,2016-06-05,90.91
BELO MONTE,2016-06-06,86.36
BELO MONTE,2016-06-07,86.36
BELO MONTE,2016-06-08,86.36
BELO MONTE,2016-06-09,86.36
BELO MONTE,2016-06-10,86.36
BELO MONTE,2016-06-11,86.36
BELO MONTE,2016-06-12,86.36
BELO MONTE,2016-06-13,81.82
BELO MONTE,2016-06-14,81.82
BELO MONTE,2016-06-15,81.82
BELO MONTE,2016-06-16,81.82
BELO MONTE,2016-06-17,81.82
BELO MONTE,2016-06-18,81.82
BELO MONTE,2016-06-19,81.82
BELO MONTE,2016-06-20,81.82
BELO MONTE,2016-06-21,77.27
BELO MONTE,2016-06-22,77.27
BELO MONTE,2016-06-23,77.27
BELO MONTE,2016-06-24,77.27
BELO MONTE,2016-06-25,72.73
BELO MONTE,2016-06-26,72.73
BELO MONTE,2016-06-27,72.73
BELO MONTE,2016-06-28,72.73
BELO MONTE,2016-06-29,72.73
BELO MONTE,2016-06-30,72.73
BELO MONTE,2016-07-01,72.73
BELO MONTE,2016-07-02,72.73
BELO MONTE,2016-07-03,68.18
BELO MONTE,2016-07-04,68.18
BELO MONTE,2016-07-05,68.18
BELO MONTE,2016-07-06,68.18
BELO MONTE,2016-07-07,68.18
BELO MONTE,2016-07-08,68.18
BELO MONTE,2016-07-09,63.64
BELO MONTE,2016-07-10,63.64
BELO MONTE,2016-07-11,63.64
BELO MONTE,2016-07-12,63.64
BELO MONTE,2016-07-13,63.64
BELO MONTE,2016-07-14,63.64
BELO MONTE,2016-07-15,63.64
BELO MONTE,2016-07-16,59.09
BELO MONTE,2016-07-17,59.09
BELO MONTE,2016-07-18,59.09
BELO MONTE,2016-07-19,59.09
BELO MONTE,2016-07-20,59.09
BELO MONTE,2016-07-21,54.55
BELO MONTE,2016-07-22,54.55
BELO MONTE,2016-07-23,54.55
BELO MONTE,2016-07-24,54.55
BELO MONTE,2016-07-25,54.55
BELO MONTE,2016-07-26,54.55
BELO MONTE,2016-07-27,50.0
BELO MONTE,2016-07-28,50.0
BELO MONTE,2016-07-29,50.0
BELO MONTE,2016-07-30,50.0
BELO MONTE,2016-07-31,45.45
BELO MONTE,2016-08-01,45.45
BELO MONTE,2016-08-02,45.45
BELO MONTE,2016-08-03,45.45
BELO MONTE,2016-08-04,45.45
BELO MONTE,2016-08-05,40.91
BELO MONTE,2016-08-06,40.91
BELO MONTE,2016-08-07,40.91
BELO MONTE,2016-08-08,40.91
BELO MONTE,2016-08-09,36.36
BELO MONTE,2016-08-10,36.36
BELO MONTE,2016-08-11,36.36
BELO MONTE,2016-08-12,36.36
BELO MONTE,2016-08-13,36.36
BELO MONTE,2016-08-14,31.82
BELO MONTE,2016-08-15,31.82
BELO MONTE,2016-08-16,31.82
BELO MONTE,2016-08-17,31.82
BELO MONTE,2016-08-18,31.82
BELO MONTE,2016-08-19,31.82
BELO MONTE,2016-08-20,31.82
BELO MONTE,2016-08-21,27.27
BELO MONTE,2016-08-22,27.27
BELO MONTE,2016-08-23,27.27
BELO MONTE,2016-08-24,27.27
BELO MONTE,2016-08-25,27.27
BELO MONTE,2016-08-26,27.27
BELO MONTE,2016-08-27,27.27
BELO MONTE,2016-08-28,27.27
BELO MONTE,2016-08-29,27.27
BELO MONTE,2016-08-30,27.27
BELO MONTE,2016-08-31,27.27
BELO MONTE,2016-09-01,27.27
BELO MONTE,2016-09-02,27.27
BELO MONTE,2016-09-03,27.27
BELO MONTE,2016-09-04,27.27
BELO MONTE,2016-09-05,27.27
BELO MONTE,2016-09-06,27.27
BELO MONTE,2016-09-07,27.27
BELO MONTE,2016-09-08,27.27
BELO MONTE,2016-09-09,27.27
BELO MONTE,2016-09-10,27.27
BELO MONTE,2016-09-11,27.27
BELO MONTE,2016-09-12,27.27
BELO MONTE,2016-09-13,27.27
BELO MONTE,2016-09-14,27.27
BELO MONTE,2016-09-15,27.27
BELO MONTE,2016-09-16,27.27
BELO MONTE,2016-09-17,27.27
BELO MONTE,2016-09-18,27.27
BELO MONTE,2016-09-19,27.27
BELO MONTE,2016-09-20,27.27
BELO MONTE,2016-09-21,27.27
BELO MONTE,2016-09-22,27.27
BELO MONTE,2016-09-23,27.27
BELO MONTE,2016-09-24,22.73
BELO MONTE,2016-09-25,22.73
BELO MONTE,2016-09-26,22.73
BELO MONTE,2016-09-27,22.73
BELO MONTE,2016-09-28,22.73
BELO MONTE,2016-09-29,22.73
BELO MONTE,2016-09-30,22.73
BELO MONTE,2016-10-01,22.73
BELO MONTE,2016-10-02,22.73
BELO MONTE,2016-10-03,22.73
BELO MONTE,2016-10-04,22.73
BELO MONTE,2016-10-05,22.73
BELO MONTE,2016-10-06,22.73
BELO MONTE,2016-10-07,22.73
BELO MONTE,2016-10-08,22.73
BELO MONTE,2016-10-09,22.73
BELO MONTE,2016-10-10,22.73
BELO MONTE,2016-10-11,22.73
BELO MONTE,2016-10-12,18.18
BELO MONTE,2016-10-13,18.18
BELO MONTE,2016-10-14,18.18
BELO MONTE,2016-10-15,18.18
BELO MONTE,2016-10-16,18.18
BELO MONTE,2016-10-17,18.18
BELO MONTE,2016-10-18,18.18
BELO MONTE,2016-10-19,18.18
BELO MONTE,2016-10-20,18.18
BELO MONTE,2016-10-21,18.18
BELO MONTE,2016-10-22,18.18
BELO MONTE,2016-10-23,13.64
BELO MONTE,2016-10-24,13.64
BELO MONTE,2016-10-25,13.64
BELO MONTE,2016-10-26,13.64
BELO MONTE,2016-10-27,13.64
BELO MONTE,2016-10-28,13.64
BELO MONTE,2016-10-29,13.64
BELO MONTE,2016-10-30,13.64
BELO MONTE,2016-10-31,13.64
BELO MONTE,2016-11-01,13.64
BELO MONTE,2016-11-02,13.64
BELO MONTE,2016-11-03,13.64
BELO MONTE,2016-11-04,9.09
BELO MONTE,2016-11-05,9.09
BELO MONTE,2016-11-06,9.09
BELO MONTE,2016-11-07,9.09
BELO MONTE,2016-11-08,9.09
BELO MONTE,2016-11-09,9.09
BELO MONTE,2016-11-10,9.09
BELO MONTE,2016-11-11,9.09
BELO MONTE,2016-11-12,9.09
BELO MONTE,2016-11-13,9.09
BELO MONTE,2016-11-14,9.09
BELO MONTE,2016-11-15,9.09
BELO MONTE,2016-11-16,4.55
BELO MONTE,2016-11-17,4.55
BELO MONTE,2016-11-18,4.55
BELO MONTE,2016-11-19,4.55
BELO MONTE,2016-11-20,4.55
BELO MONTE,2016-11-21,4.55
BELO MONTE,2016-11-22,4.55
BELO MONTE,2016-11-23,4.55
BELO MONTE,2016-11-24,4.55
BELO MONTE,2016-11-25,4.55
BELO MONTE,2016-11-26,4.55
BELO MONTE,2016-11-27,4.55
BELO MONTE,2016-11-28,4.55
BELO MONTE,2016-11-29,4.55
BELO MONTE,2016-11-30,4.55
BELO MONTE,2016-12-01,4.55
BELO MONTE,2016-12-02,4.55
BELO MONTE,2016-12-03,4.55
BELO MONTE,2016-12-04,4.55
BELO MONTE,2016-12-05,4.55
BELO MONTE,2016-12-06,0.0
BELO MONTE,2016-12-07,0.0
BELO MONTE,2016-12-08,0.0
BELO MONTE,2016-12-09,0.0
BELO MONTE,2016-12-10,0.0
BELO MONTE,2016-12-11,0.0
BELO MONTE,2016-12-12,4.55
BELO MONTE,2016-12-13,4.55
BELO MONTE,2016-12-14,4.55
BELO MONTE,2016-12-15,4.55
BELO MONTE,2016-12-16,4.55
BELO MONTE,2016-12-17,4.55
BELO MONTE,2016-12-18,9.09
BELO MONTE,2016-12-19,9.09
BELO MONTE,2016-12-20,9.09
BELO MONTE,2016-12-21,13.64
BELO MONTE,2016-12-22,13.64
BELO MONTE,2016-12-23,13.64
BELO MONTE,2016-12-24,18.18
BELO MONTE,2016-12-25,18.18
BELO MONTE,2016-12-26,18.18
BELO MONTE,2016-12-27,18.18
BELO MONTE,2016-12-28,18.18
BELO MONTE,2016-12-29,18.18
BELO MONTE,2016-12-30,22.73
BELO MONTE,2016-12-31,22.73
BELO MONTE,2017-01-01,22.73
BELO MONTE,2017-01-02,22.73
BELO MONTE,2017-01-03,22.73
BELO MONTE,2017-01-04,27.27
BELO MONTE,2017-01-05,27.27
BELO MONTE,2017-01-06,27.27
BELO MONTE,2017-01-07,27.27
BELO MONTE,2017-01-08,27.27
BELO MONTE,2017-01-09,27.27
BELO MONTE,2017-01-10,27.27
BELO MONTE,2017-01-11,22.73
BELO MONTE,2017-01-12,22.73
BELO MONTE,2017-01-13,22.73
BELO MONTE,2017-01-14,22.73
BELO MONTE,2017-01-15,22.73
BELO MONTE,2017-01-16,22.73
BELO MONTE,2017-01-17,18.18
BELO MONTE,2017-01-18,18.18
BELO MONTE,2017-01-19,18.18
BELO MONTE,2017-01-20,18.18
BELO MONTE,2017-01-21,18.18
BELO MONTE,2017-01-22,18.18
BELO MONTE,2017-01-23,18.18
BELO MONTE,2017-01-24,18.18
BELO MONTE,2017-01-25,22.73
BELO MONTE,2017-01-26,22.73
BELO MONTE,2017-01-27,22.73
BELO MONTE,2017-01-28,22.73
BELO MONTE,2017-01-29,27.27
BELO MONTE,2017-01-30,27.27
BELO MONTE,2017-01-31,31.82
BELO MONTE,2017-02-01,31.82
BELO MONTE,2017-02-02,31.82
BELO MONTE,2017-02-03,36.36
BELO MONTE,2017-02-04,36.36
BELO MONTE,2017-02-05,40.91
BELO MONTE,2017-02-06,45.45
BELO MONTE,2017-02-07,50.0
BELO MONTE,2017-02-08,50.0
BELO MONTE,2017-02-09,50.0
BELO MONTE,2017-02-10,50.0
BELO MONTE,2017-02-11,54.55
BELO MONTE,2017-02-12,54.55
BELO MONTE,2017-02-13,54.55
BELO MONTE,2017-02-14,54.55
BELO MONTE,2017-02-15,59.09
BELO MONTE,2017-02-16,63.64
BELO MONTE,2017-02-17,63.64
BELO MONTE,2017-02-18,68.18
BELO MONTE,2017-02-19,68.18
BELO MONTE,2017-02-20,72.73
BELO MONTE,2017-02-21,72.73
BELO MONTE,2017-02-22,72.73
BELO MONTE,2017-02-23,72.73
BELO MONTE,2017-02-24,77.27
BELO MONTE,2017-02-25,77.27
BELO MONTE,2017-02-26,77.27
BELO MONTE,2017-02-27,81.82
BELO MONTE,2017-02-28,81.82
BELO MONTE,2017-03-01,81.82
BELO MONTE,2017-03-02,81.82
BELO MONTE,2017-03-03,86.36
BELO MONTE,2017-03-04,86.36
BELO MONTE,2017-03-05,86.36
BELO MONTE,2017-03-06,86.36
BELO MONTE,2017-03-07,90.91
BELO MONTE,2017-03-08,90.91
BELO MONTE,2017-03-09,95.45
BELO MONTE,2017-03-10,95.45
BELO MONTE,2017-03-11,100.0
BELO MONTE,2017-03-12,100.0
BELO MONTE,2017-03-13,100.0
BELO MONTE,2017-03-14,100.0
BELO MONTE,2017-03-15,100.0
BELO MONTE,2017-03-16,100.0
BELO MONTE,2017-03-17,100.0
BELO MONTE,2017-03-18,100.0
BELO MONTE,2017-03-19,100.0
BELO MONTE,2017-03-20,100.0
BELO MONTE,2017-03-21,100.0
BELO MONTE,2017-03-22,100.0
BELO MONTE,2017-03-23,100.0
BELO MONTE,2017-03-24,100.0
BELO MONTE,2017-03-25,100.0
BELO MONTE,2017-03-26,100.0
BELO MONTE,2017-03-27,100.0
BELO MONTE,2017-03-28,100.0
BELO MONTE,2017-03-29,100.0
BELO MONTE,2017-03-30,100.0
BELO MONTE,2017-03-31,100.0
BELO MONTE,2017-04-01,100.0
BELO MONTE,2017-04-02,100.0
BELO MONTE,2017-04-03,100.0
BELO MONTE,2017-04-04,100.0
BELO MONTE,2017-04-05,100.0
BELO MONTE,2017-04-06,100.0
BELO MONTE,2017-04-07,100.0
BELO MONTE,2017-04-08,100.0
BELO MONTE,2017-04-09,100.0
BELO MONTE,2017-04-10,100.0
BELO MONTE,2017-04-11,100.0
BELO MONTE,2017-04-12,100.0
BELO MONTE,2017-04-13,100.0
BELO MONTE,2017-04-14,100.0
BELO MONTE,2017-04-15,100.0
BELO MONTE,2017-04-16,100.0
BELO MONTE,2017-04-17,100.0
BELO MONTE,2017-04-18,100.0
BELO MONTE,2017-04-20,100.0
BELO MONTE,2017-04-21,100.0
BELO MONTE,2017-04-22,100.0
BELO MONTE,2017-04-23,100.0
BELO MONTE,2017-04-24,100.0
BELO MONTE,2017-04-25,100.0
BELO MONTE,2017-04-26,100.0
BELO MONTE,2017-04-27,100.0
BELO MONTE,2017-04-28,100.0
BELO MONTE,2017-04-29,100.0
BELO MONTE,2017-04-30,100.0
BELO MONTE,2017-05-01,100.0
BELO MONTE,2017-05-02,100.0
BELO MONTE,2017-05-03,100.0
BELO MONTE,2017-05-06,100.0
BELO MONTE,2017-05-07,100.0
BELO MONTE,2017-05-08,100.0
BELO MONTE,2017-05-09,100.0
BELO MONTE,2017-05-10,100.0
BELO MONTE,2017-05-11,100.0
BELO MONTE,2017-05-12,100.0
BELO MONTE,2017-05-13,100.0
BELO MONTE,2017-05-14,100.0
BELO MONTE,2017-05-15,100.0
BELO MONTE,2017-05-16,100.0
BELO MONTE,2017-05-17,100.0
BELO MONTE,2017-05-18,100.0
BELO MONTE,2017-05-21,100.0
BELO MONTE,2017-05-22,100.0
BELO MONTE,2017-05-23,100.0
BELO MONTE,2017-05-24,100.0
BELO MONTE,2017-07-16,100.0
BELO MONTE,2017-07-17,100.0
BELO MONTE,2017-07-18,100.0
BELO MONTE,2017-07-19,100.0
BELO MONTE,2017-07-20,100.0
BELO MONTE,2017-07-21,100.0
BELO MONTE,2017-07-22,100.0
BELO MONTE,2017-07-23,100.0
BELO MONTE,2017-07-24,100.0
BELO MONTE,2017-07-25,95.45
BELO MONTE,2017-07-26,95.45
BELO MONTE,2017-07-27,95.45
BELO MONTE,2017-07-28,95.45
BELO MONTE,2017-07-29,95.45
BELO MONTE,2017-07-30,95.45
BELO MONTE,2017-07-31,90.91
BELO MONTE,2017-08-01,90.91
BELO MONTE,2017-08-02,90.91
BELO MONTE,2017-08-03,90.91
BELO MONTE,2017-08-04,90.91
BELO MONTE,2017-08-05,86.36
BELO MONTE,2017-08-06,86.36
BELO MONTE,2017-08-07,86.36
BELO MONTE,2017-08-08,86.36
BELO MONTE,2017-08-09,86.36
BELO MONTE,2017-08-10,86.36
BELO MONTE,2017-08-11,81.82
BELO MONTE,2017-08-12,81.82
BELO MONTE,2017-08-13,81.82
BELO MONTE,2017-08-14,81.82
BELO MONTE,2017-08-15,81.82
BELO MONTE,2017-08-16,77.27
BELO MONTE,2017-08-17,77.27
BELO MONTE,2017-08-18,77.27
BELO MONTE,2017-08-19,72.73
BELO MONTE,2017-08-20,72.73
BELO MONTE,2017-08-21,72.73
BELO MONTE,2017-08-22,72.73
BELO MONTE,2017-08-23,72.73
BELO MONTE,2017-08-24,68.18
BELO MONTE,2017-08-25,68.18
BELO MONTE,2017-08-26,68.18
BELO MONTE,2017-08-27,68.18
BELO MONTE,2017-08-28,63.64
BELO MONTE,2017-08-29,63.64
BELO MONTE,2017-08-30,63.64
BELO MONTE,2017-08-31,59.09
BELO MONTE,2017-09-01,59.09
BELO MONTE,2017-09-02,59.09
BELO MONTE,2017-09-03,54.55
BELO MONTE,2017-09-04,54.55
BELO MONTE,2017-09-05,54.55
BELO MONTE,2017-09-06,50.0
BELO MONTE,2017-09-07,50.0
BELO MONTE,2017-09-08,50.0
BELO MONTE,2017-09-09,54.55
BELO MONTE,2017-09-10,54.55
BELO MONTE,2017-09-11,50.0
BELO MONTE,2017-09-12,50.0
BELO MONTE,2017-09-13,50.0
BELO MONTE,2017-09-14,45.45
BELO MONTE,2017-09-15,45.45
BELO MONTE,2017-09-16,40.91
BELO MONTE,2017-09-17,40.91
BELO MONTE,2017-09-18,40.91
BELO MONTE,2017-09-19,36.36
BELO MONTE,2017-09-20,36.36
BELO MONTE,2017-09-21,36.36
BELO MONTE,2017-09-22,36.36
BELO MONTE,2017-09-23,36.36
BELO MONTE,2017-09-24,36.36
BELO MONTE,2017-09-25,36.36
BELO MONTE,2017-09-26,36.36
BELO MONTE,2017-09-27,36.36
BELO MONTE,2017-09-28,36.36
BELO MONTE,2017-09-29,36.36
BELO MONTE,2017-09-30,36.36
BELO MONTE,2017-10-01,36.36
BELO MONTE,2017-10-02,36.36
BELO MONTE,2017-10-03,36.36
BELO MONTE,2017-10-04,36.36
BELO MONTE,2017-10-05,36.36
BELO MONTE,2017-10-06,36.36
BELO MONTE,2017-10-07,36.36
BELO MONTE,2017-10-08,36.36
BELO MONTE,2017-10-09,36.36
BELO MONTE,2017-10-10,36.36
BELO MONTE,2017-10-11,36.36
BELO MONTE,2017-10-12,36.36
BELO MONTE,2017-10-13,36.36
BELO MONTE,2017-10-14,36.36
BELO MONTE,2017-10-15,31.82
BELO MONTE,2017-10-16,36.36
BELO MONTE,2017-10-17,36.36
BELO MONTE,2017-10-18,31.82
BELO MONTE,2017-10-19,31.82
BELO MONTE,2017-10-20,31.82
BELO MONTE,2017-10-21,31.82
BELO MONTE,2017-10-22,31.82
BELO MONTE,2017-10-23,31.82
BELO MONTE,2017-10-24,31.82
BELO MONTE,2017-10-25,31.82
BELO MONTE,2017-10-26,31.82
BELO MONTE,2017-10-27,31.82
BELO MONTE,2017-10-28,31.82
BELO MONTE,2017-10-29,31.82
BELO MONTE,2017-10-30,31.82
BELO MONTE,2017-10-31,31.82
BELO MONTE,2017-11-01,31.82
BELO MONTE,2017-11-02,31.82
BELO MONTE,2017-11-03,31.82
BELO MONTE,2017-11-04,27.27
BELO MONTE,2017-11-05,27.27
BELO MONTE,2017-11-06,27.27
BELO MONTE,2017-11-07,27.27
BELO MONTE,2017-11-08,27.27
BELO MONTE,2017-11-09,27.27
BELO MONTE,2017-11-10,27.27
BELO MONTE,2017-11-11,27.27
BELO MONTE,2017-11-12,27.27
BELO MONTE,2017-11-13,27.27
BELO MONTE,2017-11-14,22.73
BELO MONTE,2017-11-15,22.73
BELO MONTE,2017-11-16,22.73
BELO MONTE,2017-11-17,22.73
BELO MONTE,2017-11-18,22.73
BELO MONTE,2017-11-19,22.73
BELO MONTE,2017-11-20,18.18
BELO MONTE,2017-11-21,18.18
BELO MONTE,2017-11-22,18.18
BELO MONTE,2017-11-23,18.18
BELO MONTE,2017-11-24,18.18
BELO MONTE,2017-11-25,18.18
BELO MONTE,2017-11-26,18.18
BELO MONTE,2017-11-27,18.18
BELO MONTE,2017-11-28,18.18
BELO MONTE,2017-11-29,13.64
BELO MONTE,2017-11-30,13.64
BELO MONTE,2017-12-01,11.11
BELO MONTE,2017-12-02,11.11
BELO MONTE,2017-12-03,11.11
BELO MONTE,2017-12-04,11.11
BELO MONTE,2017-12-05,11.11
BELO MONTE,2017-12-06,11.11
BELO MONTE,2017-12-07,7.41
BELO MONTE,2017-12-08,7.41
BELO MONTE,2017-12-09,7.41
BELO MONTE,2017-12-10,7.41
BELO MONTE,2017-12-11,7.41
BELO MONTE,2017-12-12,7.41
BELO MONTE,2017-12-13,7.41
BELO MONTE,2017-12-14,7.41
BELO MONTE,2017-12-15,11.11
BELO MONTE,2017-12-16,11.11
BELO MONTE,2017-12-17,11.11
BELO MONTE,2017-12-18,11.11
BELO MONTE,2017-12-19,11.11
BELO MONTE,2017-12-20,11.11
BELO MONTE,2017-12-21,11.11
BELO MONTE,2017-12-22,11.11
BELO MONTE,2017-12-23,11.11
BELO MONTE,2017-12-24,11.11
BELO MONTE,2017-12-25,11.11
BELO MONTE,2017-12-26,11.11
BELO MONTE,2017-12-27,11.11
BELO MONTE,2017-12-28,11.11
BELO MONTE,2017-12-29,11.11
BELO MONTE,2017-12-30,11.11
BELO MONTE,2017-12-31,11.11
BELO MONTE,2018-01-01,12.7443
BELO MONTE,2018-01-02,12.7443
BELO MONTE,2018-01-03,12.7443
BELO MONTE,2018-01-04,12.7443
BELO MONTE,2018-01-05,12.7443
BELO MONTE,2018-01-06,12.7443
BELO MONTE,2018-01-07,12.8396
BELO MONTE,2018-01-08,13.0229
BELO MONTE,2018-01-09,13.2979
BELO MONTE,2018-01-10,13.5765
BELO MONTE,2018-01-11,14.2291
BELO MONTE,2018-01-12,15.0761
BELO MONTE,2018-01-13,15.9487
BELO MONTE,2018-01-14,16.7259
BELO MONTE,2018-01-15,17.7232
BELO MONTE,2018-01-16,18.5371
BELO MONTE,2018-01-17,18.9514
BELO MONTE,2018-01-18,19.571
BELO MONTE,2018-01-19,19.78
BELO MONTE,2018-01-20,19.879
BELO MONTE,2018-01-21,19.879
BELO MONTE,2018-01-22,20.0953
BELO MONTE,2018-01-23,20.1943
BELO MONTE,2018-01-24,20.3043
BELO MONTE,2018-01-25,20.4143
BELO MONTE,2018-01-26,20.5133
BELO MONTE,2018-01-27,20.6233
BELO MONTE,2018-01-28,20.7296
BELO MONTE,2018-01-29,20.8323
BELO MONTE,2018-01-30,20.9386
BELO MONTE,2018-01-31,21.0486
BELO MONTE,2018-02-01,20.4143
BELO MONTE,2018-02-02,19.571
BELO MONTE,2018-02-03,18.8414
BELO MONTE,2018-02-04,18.3318
BELO MONTE,2018-02-05,18.0275
BELO MONTE,2018-02-06,17.8295
BELO MONTE,2018-02-07,17.6242
BELO MONTE,2018-02-08,17.5252
BELO MONTE,2018-02-09,17.5252
BELO MONTE,2018-02-10,17.9285
BELO MONTE,2018-02-11,18.3318
BELO MONTE,2018-02-12,18.9514
BELO MONTE,2018-02-13,19.879
BELO MONTE,2018-02-14,20.8323
BELO MONTE,2018-02-15,22.0275
BELO MONTE,2018-02-16,23.681
BELO MONTE,2018-02-17,25.7452
BELO MONTE,2018-02-18,27.3951
BELO MONTE,2018-02-19,29.2209
BELO MONTE,2018-02-20,30.9771
BELO MONTE,2018-02-21,32.7883
BELO MONTE,2018-02-22,34.7754
BELO MONTE,2018-02-23,37.2576
BELO MONTE,2018-02-24,40.2676
BELO MONTE,2018-02-25,44.5096
BELO MONTE,2018-02-26,48.1687
BELO MONTE,2018-02-27,52.7039
BELO MONTE,2018-02-28,56.7773
