data,regiao,chuva,temperatura
2016-01-01,NORDESTE,0.0,27.447222222222223
2016-01-02,NORDESTE,0.2,27.594444444444445
2016-01-03,NORDESTE,0.0,27.929166666666667
2016-01-04,NORDESTE,26.0,27.569444444444443
2016-01-05,NORDESTE,35.0,27.288888888888888
2016-01-06,NORDESTE,26.6,27.070833333333333
2016-01-07,NORDESTE,12.6,27.31527777777778
2016-01-08,NORDESTE,21.0,27.2
2016-01-09,NORDESTE,80.60000000000001,25.769444444444446
2016-01-10,NORDESTE,29.4,26.464285714285715
2016-01-11,NORDESTE,0.4,27.508333333333333
2016-01-12,NORDESTE,1.8,27.51111111111111
2016-01-13,NORDESTE,0.0,27.86388888888889
2016-01-14,NORDESTE,3.0,27.808333333333334
2016-01-15,NORDESTE,3.8,27.780555555555555
2016-01-16,NORDESTE,4.0,28.109722222222224
2016-01-17,NORDESTE,9.2,27.666129032258063
2016-01-18,NORDESTE,17.8,26.430909090909093
2016-01-19,NORDESTE,10.2,27.12545454545455
2016-01-20,NORDESTE,20.6,27.21607142857143
2016-01-21,NORDESTE,27.2,25.662499999999998
2016-01-22,NORDESTE,16.2,26.25
2016-01-23,NORDESTE,19.799999999999997,26.37291666666667
2016-01-24,NORDESTE,0.0,27.91551724137931
2016-01-25,NORDESTE,0.2,28.13389830508475
2016-01-26,NORDESTE,3.2,27.50677966101695
2016-01-27,NORDESTE,0.4,27.98166666666667
2016-01-28,NORDESTE,0.6000000000000001,28.146551724137932
2016-01-29,NORDESTE,11.4,27.20689655172414
2016-01-30,NORDESTE,0.2,26.896491228070175
2016-01-31,NORDESTE,6.2,26.405263157894737
2016-02-01,NORDESTE,6.2,27.002
2016-02-02,NORDESTE,4.6,26.777358490566037
2016-02-03,NORDESTE,5.0,27.047727272727272
2016-02-04,NORDESTE,2.0,28.119565217391305
2016-02-05,NORDESTE,0.4,28.555319148936167
2016-02-06,NORDESTE,0.0,28.858139534883723
2016-02-07,NORDESTE,0.2,28.564285714285717
2016-02-08,NORDESTE,2.0,28.118604651162787
2016-02-09,NORDESTE,0.8,27.92325581395349
2016-02-10,NORDESTE,1.0,28.40952380952381
2016-02-11,NORDESTE,0.0,27.477777777777778
2016-02-12,NORDESTE,0.0,27.075000000000003
2016-02-13,NORDESTE,0.0,29.065853658536586
2016-02-14,NORDESTE,0.0,29.015789473684208
2016-02-15,NORDESTE,1.8,28.79
2016-02-16,NORDESTE,0.0,28.973809523809525
2016-02-17,NORDESTE,0.0,29.045454545454547
2016-02-18,NORDESTE,30.4,26.768627450980393
2016-02-19,NORDESTE,34.6,26.35925925925926
2016-02-20,NORDESTE,0.4,27.155102040816324
2016-02-21,NORDESTE,7.0,27.53518518518519
2016-02-22,NORDESTE,1.4,27.701886792452832
2016-02-23,NORDESTE,1.0,27.087755102040816
2016-02-24,NORDESTE,0.8,27.315094339622643
2016-02-25,NORDESTE,1.7999999999999998,27.81132075471698
2016-02-26,NORDESTE,0.4,27.91320754716981
2016-02-27,NORDESTE,1.2000000000000002,28.028301886792452
2016-02-28,NORDESTE,0.2,27.919607843137257
2016-02-29,NORDESTE,0.0,28.037037037037038
2016-03-01,NORDESTE,0.0,28.298148148148147
2016-03-02,NORDESTE,6.2,28.114814814814817
2016-03-03,NORDESTE,28.0,26.864285714285717
2016-03-04,NORDESTE,33.6,27.88148148148148
2016-03-05,NORDESTE,0.2,28.35818181818182
2016-03-06,NORDESTE,2.1999999999999997,28.053703703703704
2016-03-07,NORDESTE,4.6,27.814814814814813
2016-03-08,NORDESTE,0.0,28.19272727272727
2016-03-09,NORDESTE,0.6,28.24259259259259
2016-03-10,NORDESTE,0.0,28.355555555555558
2016-03-11,NORDESTE,0.0,28.639655172413793
2016-03-12,NORDESTE,0.4,28.09722222222222
2016-03-13,NORDESTE,1.0,28.416666666666668
2016-03-14,NORDESTE,56.4,27.57323943661972
2016-03-15,NORDESTE,18.6,26.922535211267604
2016-03-16,NORDESTE,38.0,27.388571428571428
2016-03-17,NORDESTE,72.8,27.13823529411765
2016-03-18,NORDESTE,7.0,27.621739130434783
2016-03-19,NORDESTE,2.0,27.988235294117647
2016-03-20,NORDESTE,7.4,27.934848484848487
2016-03-21,NORDESTE,0.6000000000000001,28.38529411764706
2016-03-22,NORDESTE,13.200000000000001,28.48787878787879
2016-03-23,NORDESTE,22.0,27.96323529411765
2016-03-24,NORDESTE,5.6000000000000005,28.548529411764704
2016-03-25,NORDESTE,19.8,27.970588235294116
2016-03-26,NORDESTE,13.4,27.945588235294117
2016-03-27,NORDESTE,12.6,28.183823529411764
2016-03-28,NORDESTE,15.4,27.87794117647059
2016-03-29,NORDESTE,36.0,26.556716417910447
2016-03-30,NORDESTE,68.0,26.777611940298506
2016-03-31,NORDESTE,114.8,26.889705882352942
2016-04-01,NORDESTE,68.2,26.734782608695653
2016-04-02,NORDESTE,66.4,26.404411764705884
2016-04-03,NORDESTE,21.8,26.57910447761194
2016-04-04,NORDESTE,0.2,27.4037037037037
2016-04-05,NORDESTE,7.2,27.703921568627454
2016-04-06,NORDESTE,7.4,27.24705882352941
2016-04-07,NORDESTE,0.6000000000000001,27.73725490196078
2016-04-08,NORDESTE,1.2,28.01923076923077
2016-04-09,NORDESTE,0.2,28.06842105263158
2016-04-10,NORDESTE,16.2,28.033898305084747
2016-04-11,NORDESTE,17.4,27.351612903225806
2016-04-12,NORDESTE,5.0,27.29259259259259
2016-04-13,NORDESTE,2.8,27.515
2016-04-14,NORDESTE,15.4,27.318032786885247
2016-04-15,NORDESTE,16.4,27.592307692307692
2016-04-16,NORDESTE,106.6,26.965625
2016-04-17,NORDESTE,33.8,27.613846153846154
2016-04-18,NORDESTE,32.0,26.966666666666665
2016-04-19,NORDESTE,0.2,27.14179104477612
2016-04-20,NORDESTE,5.2,27.829230769230772
2016-04-21,NORDESTE,6.2,27.655223880597017
2016-04-22,NORDESTE,116.2,26.54925373134328
2016-04-23,NORDESTE,3.6,26.668115942028983
2016-04-24,NORDESTE,3.4,26.953731343283582
2016-04-25,NORDESTE,17.0,27.172727272727276
2016-04-26,NORDESTE,1.8,27.57121212121212
2016-04-27,NORDESTE,0.0,27.690909090909088
2016-04-28,NORDESTE,3.2,27.912307692307692
2016-04-29,NORDESTE,6.6,27.243076923076924
2016-04-30,NORDESTE,5.3999999999999995,27.304545454545455
2016-05-01,NORDESTE,24.599999999999998,27.155384615384612
2016-05-02,NORDESTE,42.6,27.059090909090912
2016-05-03,NORDESTE,65.0,25.922727272727276
2016-05-04,NORDESTE,6.2,26.28939393939394
2016-05-05,NORDESTE,4.6000000000000005,26.36388888888889
2016-05-06,NORDESTE,23.799999999999997,26.27777777777778
2016-05-07,NORDESTE,16.0,26.43472222222222
2016-05-08,NORDESTE,6.6000000000000005,26.697222222222223
2016-05-09,NORDESTE,139.8,25.741666666666667
2016-05-10,NORDESTE,16.4,26.75277777777778
2016-05-11,NORDESTE,35.199999999999996,26.297222222222224
2016-05-12,NORDESTE,34.8,26.422222222222224
2016-05-13,NORDESTE,16.2,26.73888888888889
2016-05-14,NORDESTE,7.6,26.822222222222223
2016-05-15,NORDESTE,46.6,25.813888888888886
2016-05-16,NORDESTE,23.0,25.744444444444444
2016-05-17,NORDESTE,1.6,26.291071428571428
2016-05-18,NORDESTE,0.8,26.14
2016-05-19,NORDESTE,1.0,26.347368421052632
2016-05-20,NORDESTE,10.6,26.394736842105264
2016-05-21,NORDESTE,2.8,25.823214285714283
2016-05-22,NORDESTE,0.0,26.105555555555558
2016-05-23,NORDESTE,22.8,26.027272727272727
2016-05-24,NORDESTE,17.4,26.321052631578947
2016-05-25,NORDESTE,72.8,25.437037037037037
2016-05-26,NORDESTE,7.4,25.758928571428573
2016-05-27,NORDESTE,1.4,26.028070175438597
2016-05-28,NORDESTE,17.6,25.708771929824564
2016-05-29,NORDESTE,5.2,26.083928571428572
2016-05-30,NORDESTE,74.4,25.365454545454543
2016-05-31,NORDESTE,3.0,25.68846153846154
2016-06-01,NORDESTE,0.2,26.18245614035088
2016-06-02,NORDESTE,0.4,26.344642857142855
2016-06-03,NORDESTE,30.8,25.474545454545453
2016-06-04,NORDESTE,10.6,25.76206896551724
2016-06-05,NORDESTE,0.7999999999999999,26.830357142857142
2016-06-06,NORDESTE,4.6,26.37857142857143
2016-06-07,NORDESTE,0.2,26.263157894736842
2016-06-08,NORDESTE,0.2,26.710526315789473
2016-06-09,NORDESTE,0.2,26.65818181818182
2016-06-10,NORDESTE,1.0,26.439285714285713
2016-06-11,NORDESTE,0.0,25.960714285714285
2016-06-12,NORDESTE,0.0,25.84181818181818
2016-06-13,NORDESTE,6.4,25.23392857142857
2016-06-14,NORDESTE,45.2,24.79642857142857
2016-06-15,NORDESTE,19.2,24.698214285714283
2016-06-16,NORDESTE,0.2,25.198333333333334
2016-06-17,NORDESTE,2.2,25.206451612903226
2016-06-18,NORDESTE,19.2,25.108771929824563
2016-06-19,NORDESTE,7.4,25.227586206896554
2016-06-20,NORDESTE,5.0,25.66896551724138
2016-06-21,NORDESTE,0.4,25.45384615384615
2016-06-22,NORDESTE,15.8,25.798214285714288
2016-06-23,NORDESTE,6.0,26.14406779661017
2016-06-24,NORDESTE,9.8,25.44912280701754
2016-06-25,NORDESTE,1.4,25.635593220338983
2016-06-26,NORDESTE,21.0,25.423728813559322
2016-06-27,NORDESTE,13.2,24.970689655172414
2016-06-28,NORDESTE,8.200000000000001,25.211290322580645
2016-06-29,NORDESTE,13.6,25.0
2016-06-30,NORDESTE,2.5999999999999996,24.906944444444445
2016-07-01,NORDESTE,8.0,25.5375
2016-07-02,NORDESTE,10.8,25.481944444444444
2016-07-03,NORDESTE,10.8,25.71388888888889
2016-07-04,NORDESTE,4.8,25.495833333333334
2016-07-05,NORDESTE,11.799999999999999,25.143055555555556
2016-07-06,NORDESTE,11.0,24.887500000000003
2016-07-07,NORDESTE,1.0,25.281944444444445
2016-07-08,NORDESTE,0.8,25.288888888888888
2016-07-09,NORDESTE,14.2,25.358333333333334
2016-07-10,NORDESTE,1.6,25.379166666666666
2016-07-11,NORDESTE,0.0,25.38888888888889
2016-07-12,NORDESTE,8.8,25.322222222222223
2016-07-13,NORDESTE,16.4,25.206944444444446
2016-07-14,NORDESTE,7.4,25.47222222222222
2016-07-15,NORDESTE,0.4,25.680555555555557
2016-07-16,NORDESTE,3.4000000000000004,25.0875
2016-07-17,NORDESTE,0.0,25.523611111111112
2016-07-18,NORDESTE,0.0,25.179166666666667
2016-07-19,NORDESTE,18.6,25.16111111111111
2016-07-20,NORDESTE,2.6,25.4375
2016-07-21,NORDESTE,0.4,25.20138888888889
2016-07-22,NORDESTE,0.0,24.970833333333335
2016-07-23,NORDESTE,5.8,25.044444444444444
2016-07-24,NORDESTE,10.6,25.32361111111111
2016-07-25,NORDESTE,6.4,25.147222222222222
2016-07-26,NORDESTE,7.6,24.648611111111112
2016-07-27,NORDESTE,2.4000000000000004,25.195833333333333
2016-07-28,NORDESTE,2.8,25.140277777777776
2016-07-29,NORDESTE,5.6,25.125
2016-07-30,NORDESTE,9.200000000000001,25.104166666666668
2016-07-31,NORDESTE,7.3999999999999995,25.46388888888889
2016-08-01,NORDESTE,3.0,25.281944444444445
2016-08-02,NORDESTE,1.8,25.166666666666668
2016-08-03,NORDESTE,2.6,25.304166666666667
2016-08-04,NORDESTE,1.2000000000000002,25.016666666666666
2016-08-05,NORDESTE,1.4,24.229577464788733
2016-08-06,NORDESTE,2.2,25.259722222222223
2016-08-07,NORDESTE,0.8,24.779166666666665
2016-08-08,NORDESTE,0.6000000000000001,24.586111111111112
2016-08-09,NORDESTE,1.8,24.76111111111111
2016-08-10,NORDESTE,0.0,25.345833333333335
2016-08-11,NORDESTE,1.2,25.125
2016-08-12,NORDESTE,0.2,25.0375
2016-08-13,NORDESTE,1.0,25.022222222222222
2016-08-14,NORDESTE,0.0,24.78472222222222
2016-08-15,NORDESTE,3.6,25.333333333333332
2016-08-16,NORDESTE,1.5999999999999999,25.665277777777778
2016-08-17,NORDESTE,0.2,26.038888888888888
2016-08-18,NORDESTE,0.0,25.606944444444444
2016-08-19,NORDESTE,2.0,25.881944444444443
2016-08-20,NORDESTE,5.4,25.556944444444444
2016-08-21,NORDESTE,9.2,25.316666666666666
2016-08-22,NORDESTE,0.0,25.498591549295774
2016-08-23,NORDESTE,1.8,26.181944444444444
2016-08-24,NORDESTE,73.8,25.20138888888889
2016-08-25,NORDESTE,36.0,25.549999999999997
2016-08-26,NORDESTE,16.4,24.751388888888886
2016-08-27,NORDESTE,12.0,25.351388888888888
2016-08-28,NORDESTE,6.6000000000000005,25.32638888888889
2016-08-29,NORDESTE,21.8,24.82638888888889
2016-08-30,NORDESTE,0.8,25.983333333333334
2016-08-31,NORDESTE,10.8,26.183333333333334
2016-09-01,NORDESTE,0.0,26.179166666666667
2016-09-02,NORDESTE,13.0,25.63611111111111
2016-09-03,NORDESTE,13.2,25.586111111111112
2016-09-04,NORDESTE,3.6,25.584722222222222
2016-09-05,NORDESTE,10.8,25.243055555555557
2016-09-06,NORDESTE,2.4,25.23611111111111
2016-09-07,NORDESTE,0.4,25.543055555555554
2016-09-08,NORDESTE,0.0,25.90277777777778
2016-09-09,NORDESTE,3.4,25.4125
2016-09-10,NORDESTE,12.4,24.961111111111112
2016-09-11,NORDESTE,26.2,24.95138888888889
2016-09-12,NORDESTE,0.6000000000000001,25.620833333333334
2016-09-13,NORDESTE,0.4,25.419444444444444
2016-09-14,NORDESTE,22.4,25.554166666666667
2016-09-15,NORDESTE,1.8,25.680555555555557
2016-09-16,NORDESTE,0.0,26.041666666666668
2016-09-17,NORDESTE,6.8,26.28611111111111
2016-09-18,NORDESTE,0.2,26.038888888888888
2016-09-19,NORDESTE,0.0,25.523611111111112
2016-09-20,NORDESTE,0.0,25.711111111111112
2016-09-21,NORDESTE,0.0,26.757142857142856
2016-09-22,NORDESTE,0.0,27.0
2016-09-23,NORDESTE,0.0,27.2375
2016-09-24,NORDESTE,0.0,26.472916666666666
2016-09-25,NORDESTE,0.2,26.477083333333336
2016-09-26,NORDESTE,0.2,26.325
2016-09-27,NORDESTE,0.0,26.72083333333333
2016-09-28,NORDESTE,0.0,27.289583333333336
2016-09-29,NORDESTE,0.2,27.072916666666668
2016-09-30,NORDESTE,0.8,27.379166666666666
2016-10-01,NORDESTE,4.0,27.131249999999998
2016-10-02,NORDESTE,0.2,27.1125
2016-10-03,NORDESTE,0.2,27.164583333333336
2016-10-04,NORDESTE,0.0,27.395833333333332
2016-10-05,NORDESTE,0.0,27.145833333333332
2016-10-06,NORDESTE,0.0,26.943749999999998
2016-10-07,NORDESTE,0.0,26.90416666666667
2016-10-08,NORDESTE,0.0,26.823913043478264
2016-10-09,NORDESTE,0.0,28.02916666666667
2016-10-10,NORDESTE,0.0,28.120833333333334
2016-10-11,NORDESTE,0.0,28.116666666666664
2016-10-12,NORDESTE,2.5999999999999996,27.25526315789474
2016-10-13,NORDESTE,5.6,26.516666666666666
2016-10-14,NORDESTE,2.8,26.886666666666667
2016-10-15,NORDESTE,1.4,26.813888888888886
2016-10-16,NORDESTE,2.2,26.4
2016-10-17,NORDESTE,2.8,26.53472222222222
2016-10-18,NORDESTE,3.0,26.37777777777778
2016-10-19,NORDESTE,1.0,26.356521739130432
2016-10-20,NORDESTE,1.6,26.905555555555555
2016-10-21,NORDESTE,0.2,27.30138888888889
2016-10-22,NORDESTE,1.6,27.19861111111111
2016-10-23,NORDESTE,0.7999999999999999,26.96527777777778
2016-10-24,NORDESTE,0.0,27.15972222222222
2016-10-25,NORDESTE,2.0,26.97361111111111
2016-10-26,NORDESTE,0.0,26.99722222222222
2016-10-27,NORDESTE,0.0,26.897222222222222
2016-10-28,NORDESTE,0.0,26.84027777777778
2016-10-29,NORDESTE,0.0,27.251388888888886
2016-10-30,NORDESTE,21.599999999999998,27.13888888888889
2016-10-31,NORDESTE,1.2000000000000002,27.245833333333334
2016-11-01,NORDESTE,0.6,27.38888888888889
2016-11-02,NORDESTE,0.8,27.063888888888886
2016-11-03,NORDESTE,1.0,27.214084507042255
2016-11-04,NORDESTE,0.4,27.322222222222223
2016-11-05,NORDESTE,6.4,27.006944444444443
2016-11-06,NORDESTE,12.799999999999999,26.470833333333335
2016-11-07,NORDESTE,1.0,26.980555555555554
2016-11-08,NORDESTE,8.2,26.827777777777776
2016-11-09,NORDESTE,4.0,27.219444444444445
2016-11-10,NORDESTE,1.0,27.075000000000003
2016-11-11,NORDESTE,0.8,27.295833333333334
2016-11-12,NORDESTE,0.0,27.572222222222223
2016-11-13,NORDESTE,0.0,27.181944444444444
2016-11-14,NORDESTE,1.4000000000000001,27.01388888888889
2016-11-15,NORDESTE,5.0,27.101388888888888
2016-11-16,NORDESTE,4.6,27.35
2016-11-17,NORDESTE,6.800000000000001,27.436111111111114
2016-11-18,NORDESTE,0.0,27.46527777777778
2016-11-19,NORDESTE,0.0,27.168055555555554
2016-11-20,NORDESTE,16.0,26.272222222222222
2016-11-21,NORDESTE,8.8,26.791666666666668
2016-11-22,NORDESTE,0.0,27.21527777777778
2016-11-23,NORDESTE,0.0,27.283333333333335
2016-11-24,NORDESTE,0.0,27.59861111111111
2016-11-25,NORDESTE,0.0,27.368055555555557
2016-11-26,NORDESTE,0.0,27.291666666666668
2016-11-27,NORDESTE,1.8,27.268055555555556
2016-11-28,NORDESTE,0.4,27.209722222222222
2016-11-29,NORDESTE,0.0,27.405555555555555
2016-11-30,NORDESTE,0.0,27.84722222222222
2016-12-01,NORDESTE,0.0,28.03611111111111
2016-12-02,NORDESTE,5.4,27.131944444444443
2016-12-03,NORDESTE,8.8,27.51111111111111
2016-12-04,NORDESTE,0.0,27.069444444444443
2016-12-05,NORDESTE,0.2,27.630555555555556
2016-12-06,NORDESTE,0.0,27.394444444444446
2016-12-07,NORDESTE,0.0,27.795833333333334
2016-12-08,NORDESTE,0.0,27.737499999999997
2016-12-09,NORDESTE,0.0,27.90277777777778
2016-12-10,NORDESTE,0.0,27.572222222222223
2016-12-11,NORDESTE,0.0,27.772222222222222
2016-12-12,NORDESTE,0.0,27.933333333333334
2016-12-13,NORDESTE,0.4,28.023611111111112
2016-12-14,NORDESTE,0.0,27.299999999999997
2016-12-15,NORDESTE,2.2,27.76111111111111
2016-12-16,NORDESTE,9.2,27.383333333333333
2016-12-17,NORDESTE,17.8,26.99722222222222
2016-12-18,NORDESTE,4.8,26.855555555555554
2016-12-19,NORDESTE,1.0,27.211111111111112
2016-12-20,NORDESTE,30.6,26.85
2016-12-21,NORDESTE,10.8,26.927777777777777
2016-12-22,NORDESTE,5.2,27.476388888888888
2016-12-23,NORDESTE,2.4000000000000004,27.51388888888889
2016-12-24,NORDESTE,14.8,26.876388888888886
2016-12-25,NORDESTE,1.0,27.255555555555556
2016-12-26,NORDESTE,0.2,27.737499999999997
2016-12-27,NORDESTE,0.0,28.0875
2016-12-28,NORDESTE,5.6,27.365277777777777
2016-12-29,NORDESTE,3.0,26.969444444444445
2016-12-30,NORDESTE,3.5999999999999996,27.269444444444446
2016-12-31,NORDESTE,0.0,27.237499999999997
2017-01-01,NORDESTE,1.0,27.680555555555557
2017-01-02,NORDESTE,0.0,27.681944444444444
2017-01-03,NORDESTE,0.8,27.438888888888886
2017-01-04,NORDESTE,6.8,27.790277777777778
2017-01-05,NORDESTE,1.8,27.71388888888889
2017-01-06,NORDESTE,0.0,27.663888888888888
2017-01-07,NORDESTE,4.0,27.08888888888889
2017-01-08,NORDESTE,26.400000000000002,27.02638888888889
2017-01-09,NORDESTE,4.8,26.766666666666666
2017-01-10,NORDESTE,0.4,27.538888888888888
2017-01-11,NORDESTE,9.4,26.95138888888889
2017-01-12,NORDESTE,1.5999999999999999,27.27638888888889
2017-01-13,NORDESTE,2.0,27.297222222222224
2017-01-14,NORDESTE,1.2,27.31527777777778
2017-01-15,NORDESTE,3.1999999999999997,27.387500000000003
2017-01-16,NORDESTE,0.2,27.479166666666668
2017-01-17,NORDESTE,0.0,27.48611111111111
2017-01-18,NORDESTE,2.0,27.501388888888886
2017-01-19,NORDESTE,10.2,27.491666666666667
2017-01-20,NORDESTE,19.2,26.82361111111111
2017-01-21,NORDESTE,0.0,27.779166666666665
2017-01-22,NORDESTE,2.0,27.705555555555556
2017-01-23,NORDESTE,1.6,27.86111111111111
2017-01-24,NORDESTE,0.2,28.430555555555557
2017-01-25,NORDESTE,0.6,27.981944444444444
2017-01-26,NORDESTE,1.4,28.029166666666665
2017-01-27,NORDESTE,15.6,28.001388888888886
2017-01-28,NORDESTE,9.6,27.506944444444443
2017-01-29,NORDESTE,18.0,27.256944444444443
2017-01-30,NORDESTE,3.8,27.575000000000003
2017-01-31,NORDESTE,13.799999999999999,27.6887323943662
2017-02-01,NORDESTE,0.8,27.595833333333335
2017-02-02,NORDESTE,0.2,28.211111111111112
2017-02-03,NORDESTE,0.0,28.056944444444444
2017-02-04,NORDESTE,0.6000000000000001,27.904166666666665
2017-02-05,NORDESTE,0.0,28.163888888888888
2017-02-06,NORDESTE,0.0,28.38611111111111
2017-02-07,NORDESTE,0.0,28.145833333333332
2017-02-08,NORDESTE,1.2,27.99722222222222
2017-02-09,NORDESTE,0.4,28.043055555555554
2017-02-10,NORDESTE,1.2,28.270833333333332
2017-02-11,NORDESTE,84.6,26.936111111111114
2017-02-12,NORDESTE,4.0,26.61388888888889
2017-02-13,NORDESTE,18.4,26.529166666666665
2017-02-14,NORDESTE,0.6000000000000001,27.37222222222222
2017-02-15,NORDESTE,1.0,27.865277777777777
2017-02-16,NORDESTE,2.2,27.668055555555554
2017-02-17,NORDESTE,10.0,26.566666666666666
2017-02-18,NORDESTE,12.8,26.758333333333333
2017-02-19,NORDESTE,22.6,26.883333333333333
2017-02-20,NORDESTE,14.6,26.581944444444446
2017-02-21,NORDESTE,52.8,26.029166666666665
2017-02-22,NORDESTE,4.4,27.3125
2017-02-23,NORDESTE,4.4,27.487499999999997
2017-02-24,NORDESTE,5.6,27.758333333333333
2017-02-25,NORDESTE,0.2,27.8375
2017-02-26,NORDESTE,26.0,27.43472222222222
2017-02-27,NORDESTE,54.6,27.13888888888889
2017-02-28,NORDESTE,6.2,27.37222222222222
2017-03-01,NORDESTE,15.0,27.058333333333334
2017-03-02,NORDESTE,52.4,26.913888888888888
2017-03-03,NORDESTE,53.0,26.125
2017-03-04,NORDESTE,51.8,26.266666666666666
2017-03-05,NORDESTE,25.8,26.95138888888889
2017-03-06,NORDESTE,2.0,27.418055555555554
2017-03-07,NORDESTE,1.7999999999999998,27.894444444444446
2017-03-08,NORDESTE,20.2,27.325352112676054
2017-03-09,NORDESTE,58.8,26.983870967741936
2017-03-10,NORDESTE,39.2,26.89032258064516
2017-03-11,NORDESTE,2.6,27.3
2017-03-12,NORDESTE,17.400000000000002,27.011666666666667
2017-03-13,NORDESTE,9.6,27.066129032258065
2017-03-14,NORDESTE,2.2,27.28153846153846
2017-03-15,NORDESTE,8.8,27.14927536231884
2017-03-16,NORDESTE,17.6,26.872307692307693
2017-03-17,NORDESTE,55.6,27.203225806451613
2017-03-18,NORDESTE,21.4,27.371186440677967
2017-03-19,NORDESTE,6.6,27.54516129032258
2017-03-20,NORDESTE,13.4,27.47222222222222
2017-03-21,NORDESTE,5.2,27.240845070422534
2017-03-22,NORDESTE,62.0,26.308333333333334
2017-03-23,NORDESTE,40.199999999999996,26.169444444444444
2017-03-24,NORDESTE,41.8,26.293055555555554
2017-03-25,NORDESTE,3.8000000000000003,26.93943661971831
2017-03-26,NORDESTE,26.6,26.783333333333335
2017-03-27,NORDESTE,19.4,27.0375
2017-03-28,NORDESTE,16.8,27.5375
2017-03-29,NORDESTE,0.2,27.056944444444444
2017-03-30,NORDESTE,73.2,26.567605633802817
2017-03-31,NORDESTE,15.4,26.993055555555557
2017-04-01,NORDESTE,30.2,26.440845070422533
2017-04-02,NORDESTE,71.4,25.84722222222222
2017-04-03,NORDESTE,25.4,26.42361111111111
2017-04-04,NORDESTE,18.2,26.558333333333334
2017-04-05,NORDESTE,48.0,26.020833333333332
2017-04-06,NORDESTE,5.8,26.602777777777778
2017-04-07,NORDESTE,11.200000000000001,27.066666666666666
2017-04-08,NORDESTE,8.4,27.254166666666666
2017-04-09,NORDESTE,4.0,27.706944444444446
2017-04-10,NORDESTE,15.4,26.834722222222222
2017-04-11,NORDESTE,128.4,25.769444444444446
2017-04-12,NORDESTE,5.4,26.641666666666666
2017-04-13,NORDESTE,74.4,25.966666666666665
2017-04-14,NORDESTE,44.8,26.227777777777778
2017-04-15,NORDESTE,18.6,26.930555555555557
2017-04-16,NORDESTE,2.6,27.219444444444445
2017-04-17,NORDESTE,36.6,26.995833333333334
2017-04-18,NORDESTE,0.2,26.77638888888889
2017-04-19,NORDESTE,7.2,26.718309859154928
2017-04-20,NORDESTE,23.4,26.41594202898551
2017-04-21,NORDESTE,29.6,26.735
2017-04-22,NORDESTE,10.8,27.138983050847457
2017-04-23,NORDESTE,38.400000000000006,27.173684210526318
2017-04-24,NORDESTE,37.2,26.858333333333334
2017-04-25,NORDESTE,0.0,27.423728813559322
2017-04-26,NORDESTE,1.4,26.756944444444443
2017-04-27,NORDESTE,5.2,26.90277777777778
2017-04-28,NORDESTE,9.6,26.90277777777778
2017-04-29,NORDESTE,10.4,27.033333333333335
2017-04-30,NORDESTE,48.2,26.730555555555554
2017-05-01,NORDESTE,9.0,26.233333333333334
2017-05-02,NORDESTE,55.0,25.586111111111112
2017-05-03,NORDESTE,23.6,26.022222222222222
2017-05-04,NORDESTE,16.4,26.359154929577464
2017-05-05,NORDESTE,72.60000000000001,25.794444444444444
2017-05-06,NORDESTE,28.400000000000002,25.898611111111112
2017-05-07,NORDESTE,7.8,26.50277777777778
2017-05-08,NORDESTE,35.2,25.880555555555556
2017-05-09,NORDESTE,32.4,25.780555555555555
2017-05-10,NORDESTE,1.6,26.3125
2017-05-11,NORDESTE,0.8,26.719444444444445
2017-05-12,NORDESTE,32.4,26.288888888888888
2017-05-13,NORDESTE,23.400000000000002,25.768055555555556
2017-05-14,NORDESTE,15.0,26.052777777777777
2017-05-15,NORDESTE,3.8000000000000003,26.59722222222222
2017-05-16,NORDESTE,0.2,26.88611111111111
2017-05-17,NORDESTE,61.0,26.740277777777777
2017-05-18,NORDESTE,17.8,26.63611111111111
2017-05-19,NORDESTE,16.8,26.454166666666666
2017-05-20,NORDESTE,32.4,26.538888888888888
2017-05-21,NORDESTE,7.8,27.166666666666668
2017-05-22,NORDESTE,23.8,26.65138888888889
2017-05-23,NORDESTE,0.6000000000000001,26.593055555555555
2017-05-24,NORDESTE,6.4,26.459722222222222
2017-05-25,NORDESTE,26.0,25.8375
2017-05-26,NORDESTE,8.0,25.833333333333332
2017-05-27,NORDESTE,47.4,25.429166666666667
2017-05-28,NORDESTE,80.8,25.59027777777778
2017-05-29,NORDESTE,91.8,24.108333333333334
2017-05-30,NORDESTE,5.8,24.875
2017-05-31,NORDESTE,109.4,25.083333333333332
2017-06-01,NORDESTE,8.2,25.805555555555557
2017-06-02,NORDESTE,10.2,25.904166666666665
2017-06-03,NORDESTE,11.2,26.144444444444446
2017-06-04,NORDESTE,12.0,26.354166666666668
2017-06-05,NORDESTE,24.6,25.66764705882353
2017-06-06,NORDESTE,35.4,26.141428571428573
2017-06-07,NORDESTE,2.8,26.2875
2017-06-08,NORDESTE,6.2,26.533333333333335
2017-06-09,NORDESTE,26.0,26.11388888888889
2017-06-10,NORDESTE,18.4,26.001388888888886
2017-06-11,NORDESTE,19.4,26.0
2017-06-12,NORDESTE,8.799999999999999,25.841666666666665
2017-06-13,NORDESTE,26.2,25.916901408450702
2017-06-14,NORDESTE,5.2,25.96388888888889
2017-06-15,NORDESTE,63.0,24.795714285714286
